video_name,test,src,video_target_bitrate,video_height,video_width,video_frame_rate,video_bitrate,video_duration,video_codec,video_size,video_bitrate_log,score_type,score
surfing_sony_8bit_2000kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,2000,1080,1920,59.94,1969.89,9.860007,hevc,2.3709874498571777,3.2944419755388488,MOS,2.931034482758621
surfing_sony_8bit_7500kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7259.13,9.860007,hevc,8.737191481190186,3.860884574027916,VMAF,2.96
surfing_sony_8bit_7500kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7259.13,9.860007,hevc,8.737191481190186,3.860884574027916,P.1204.3,3.741318001798064
surfing_sony_8bit_7500kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7259.13,9.860007,hevc,8.737191481190186,3.860884574027916,MOS,4.06896551724138
surfing_sony_8bit_15000kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,1080,1920,59.94,14552.66,9.860007,hevc,17.5157872886499,4.162942382857115,VMAF,3.44
surfing_sony_8bit_15000kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,1080,1920,59.94,14552.66,9.860007,hevc,17.5157872886499,4.162942382857115,P.1204.3,4.000125038607418
surfing_sony_8bit_15000kbps_1080p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,1080,1920,59.94,14552.66,9.860007,hevc,17.5157872886499,4.162942382857115,MOS,4.2758620689655205
surfing_sony_8bit_7500kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,2160,3840,59.94,7264.14,9.860007,hevc,8.743221588010254,3.8611842056454018,VMAF,3.12
surfing_sony_8bit_7500kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,2160,3840,59.94,7264.14,9.860007,hevc,8.743221588010254,3.8611842056454018,P.1204.3,3.798129705904683
surfing_sony_8bit_7500kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,7500,2160,3840,59.94,7264.14,9.860007,hevc,8.743221588010254,3.8611842056454018,MOS,3.931034482758621
surfing_sony_8bit_15000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14459.81,9.860007,hevc,17.40403171614624,4.160162586423679,VMAF,3.6
surfing_sony_8bit_15000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14459.81,9.860007,hevc,17.40403171614624,4.160162586423679,P.1204.3,4.205183219962146
surfing_sony_8bit_15000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14459.81,9.860007,hevc,17.40403171614624,4.160162586423679,MOS,4.3448275862068995
surfing_sony_8bit_40000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38460.68,9.860007,hevc,46.291818118256835,4.585016958468166,VMAF,4.2
surfing_sony_8bit_40000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38460.68,9.860007,hevc,46.291818118256835,4.585016958468166,P.1204.3,4.512139960579146
surfing_sony_8bit_40000kbps_2160p_59.94fps_hevc.mp4,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38460.68,9.860007,hevc,46.291818118256835,4.585016958468166,MOS,4.86206896551724
surfing_sony_8bit_200kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,200,360,640,59.94,189.55,9.86,vp9,0.2281448974609375,2.2777237887624535,VMAF,1.04
surfing_sony_8bit_200kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,200,360,640,59.94,189.55,9.86,vp9,0.2281448974609375,2.2777237887624535,P.1204.3,1.4491812814692415
surfing_sony_8bit_200kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,200,360,640,59.94,189.55,9.86,vp9,0.2281448974609375,2.2777237887624535,MOS,1.10344827586207
surfing_sony_8bit_750kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,360,640,59.94,727.88,9.86,vp9,0.8760860351562499,2.8620597864098496,VMAF,1.2
surfing_sony_8bit_750kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,360,640,59.94,727.88,9.86,vp9,0.8760860351562499,2.8620597864098496,P.1204.3,2.1394926949534625
surfing_sony_8bit_750kbps_360p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,360,640,59.94,727.88,9.86,vp9,0.8760860351562499,2.8620597864098496,MOS,2
surfing_sony_8bit_750kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,720,1280,59.94,677.14,9.86,vp9,0.8150146972656249,2.830678469189794,VMAF,1.56
surfing_sony_8bit_750kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,720,1280,59.94,677.14,9.86,vp9,0.8150146972656249,2.830678469189794,P.1204.3,2.210176027642419
surfing_sony_8bit_750kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,750,720,1280,59.94,677.14,9.86,vp9,0.8150146972656249,2.830678469189794,MOS,2.10344827586207
surfing_sony_8bit_2000kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,720,1280,59.94,1929.88,9.86,vp9,2.32282919921875,3.2855303054025606,VMAF,2.08
surfing_sony_8bit_2000kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,720,1280,59.94,1929.88,9.86,vp9,2.32282919921875,3.2855303054025606,P.1204.3,3.0389772253663287
surfing_sony_8bit_2000kbps_720p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,720,1280,59.94,1929.88,9.86,vp9,2.32282919921875,3.2855303054025606,MOS,3
surfing_sony_8bit_2000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,1080,1920,59.94,1844.7,9.86,vp9,2.220305419921875,3.2659257477643107,VMAF,2.2
surfing_sony_8bit_2000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,1080,1920,59.94,1844.7,9.86,vp9,2.220305419921875,3.2659257477643107,P.1204.3,2.9211786199424097
surfing_sony_8bit_2000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,2000,1080,1920,59.94,1844.7,9.86,vp9,2.220305419921875,3.2659257477643107,MOS,2.89655172413793
surfing_sony_8bit_7500kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7632.62,9.86,vp9,9.186722802734375,3.882673640999281,VMAF,3.2
surfing_sony_8bit_7500kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7632.62,9.86,vp9,9.186722802734375,3.882673640999281,P.1204.3,3.827995429055061
surfing_sony_8bit_7500kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,1080,1920,59.94,7632.62,9.86,vp9,9.186722802734375,3.882673640999281,MOS,4.103448275862069
surfing_sony_8bit_15000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,1080,1920,59.94,17378.32,9.86,vp9,20.9167767578125,4.2400077899495185,VMAF,3.76
surfing_sony_8bit_15000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,1080,1920,59.94,17378.32,9.86,vp9,20.9167767578125,4.2400077899495185,P.1204.3,4.087507548341497
surfing_sony_8bit_15000kbps_1080p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,1080,1920,59.94,17378.32,9.86,vp9,20.9167767578125,4.2400077899495185,MOS,4.31034482758621
surfing_sony_8bit_7500kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,2160,3840,59.94,6117.55,9.86,vp9,7.363164428710937,3.786577527616856,VMAF,3.08
surfing_sony_8bit_7500kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,2160,3840,59.94,6117.55,9.86,vp9,7.363164428710937,3.786577527616856,P.1204.3,3.6326327786227623
surfing_sony_8bit_7500kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,7500,2160,3840,59.94,6117.55,9.86,vp9,7.363164428710937,3.786577527616856,MOS,4.13793103448276
surfing_sony_8bit_15000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14495.42,9.86,vp9,17.446880029296874,4.161230803412288,VMAF,3.72
surfing_sony_8bit_15000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14495.42,9.86,vp9,17.446880029296874,4.161230803412288,P.1204.3,4.182093528929887
surfing_sony_8bit_15000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,15000,2160,3840,59.94,14495.42,9.86,vp9,17.446880029296874,4.161230803412288,MOS,4.44827586206897
surfing_sony_8bit_40000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38992.88,9.86,vp9,46.932348242187494,4.590985313205839,VMAF,4.359999999999999
surfing_sony_8bit_40000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38992.88,9.86,vp9,46.932348242187494,4.590985313205839,P.1204.3,4.426850596466557
surfing_sony_8bit_40000kbps_2160p_59.94fps_vp9.mkv,test_1,surfing_sony_8bit,40000,2160,3840,59.94,38992.88,9.86,vp9,46.932348242187494,4.590985313205839,MOS,4.68965517241379
vegetables_tuil_200kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,200,360,640,59.94,206.99,10.009999,h264,0.2529259879162598,2.3159493645403746,VMAF,2.16
vegetables_tuil_200kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,200,360,640,59.94,206.99,10.009999,h264,0.2529259879162598,2.3159493645403746,P.1204.3,1.8251876364285409
vegetables_tuil_200kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,200,360,640,59.94,206.99,10.009999,h264,0.2529259879162598,2.3159493645403746,MOS,1.89655172413793
vegetables_tuil_750kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,360,640,59.94,743.21,10.009999,h264,0.9081459175769044,2.8711115445211095,VMAF,2.96
vegetables_tuil_750kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,360,640,59.94,743.21,10.009999,h264,0.9081459175769044,2.8711115445211095,P.1204.3,2.53080075907489
vegetables_tuil_750kbps_360p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,360,640,59.94,743.21,10.009999,h264,0.9081459175769044,2.8711115445211095,MOS,3.03448275862069
vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,720,1280,59.94,770.47,10.009999,h264,0.9414555578039552,2.886755733141255,VMAF,3.52
vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,720,1280,59.94,770.47,10.009999,h264,0.9414555578039552,2.886755733141255,P.1204.3,2.8154472125159806
vegetables_tuil_750kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,750,720,1280,59.94,770.47,10.009999,h264,0.9414555578039552,2.886755733141255,MOS,2.96551724137931
vegetables_tuil_2000kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,2003.63,10.009999,h264,2.4482829951623537,3.3018175256811406,VMAF,4.04
vegetables_tuil_2000kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,2003.63,10.009999,h264,2.4482829951623537,3.3018175256811406,P.1204.3,3.4470077014114455
vegetables_tuil_2000kbps_720p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,2003.63,10.009999,h264,2.4482829951623537,3.3018175256811406,MOS,3.5862068965517206
vegetables_tuil_2000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,2043.81,10.009999,h264,2.497379889671631,3.3104405197469537,VMAF,4.16
vegetables_tuil_2000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,2043.81,10.009999,h264,2.497379889671631,3.3104405197469537,P.1204.3,3.637892330871794
vegetables_tuil_2000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,2043.81,10.009999,h264,2.497379889671631,3.3104405197469537,MOS,3.6551724137931
vegetables_tuil_7500kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7445.42,10.009999,h264,9.097735199533693,3.8718892015559665,VMAF,4.52
vegetables_tuil_7500kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7445.42,10.009999,h264,9.097735199533693,3.8718892015559665,P.1204.3,3.942816762058067
vegetables_tuil_7500kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7445.42,10.009999,h264,9.097735199533693,3.8718892015559665,MOS,3.96551724137931
vegetables_tuil_15000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14748.4,10.009999,h264,18.021419586376954,4.168744907848982,VMAF,4.5600000000000005
vegetables_tuil_15000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14748.4,10.009999,h264,18.021419586376954,4.168744907848982,P.1204.3,4.062724066434738
vegetables_tuil_15000kbps_1080p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14748.4,10.009999,h264,18.021419586376954,4.168744907848982,MOS,4.37931034482759
vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7698.81,10.009999,h264,9.4073584474108891,3.886423601747426,VMAF,4.5600000000000005
vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7698.81,10.009999,h264,9.4073584474108891,3.886423601747426,P.1204.3,4.270937080389388
vegetables_tuil_7500kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7698.81,10.009999,h264,9.4073584474108891,3.886423601747426,MOS,4.20689655172414
vegetables_tuil_15000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,15191.04,10.009999,h264,18.562291895625002,4.181587507292672,VMAF,4.68
vegetables_tuil_15000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,15191.04,10.009999,h264,18.562291895625002,4.181587507292672,P.1204.3,4.3879570363395
vegetables_tuil_15000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,15191.04,10.009999,h264,18.562291895625002,4.181587507292672,MOS,4.2758620689655205
vegetables_tuil_40000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,39602.19,10.009999,h264,48.39085477268189,4.597719203062302,VMAF,4.76
vegetables_tuil_40000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,39602.19,10.009999,h264,48.39085477268189,4.597719203062302,P.1204.3,4.558847784899399
vegetables_tuil_40000kbps_2160p_59.94fps_h264.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,39602.19,10.009999,h264,48.39085477268189,4.597719203062302,MOS,4.41379310344828
vegetables_tuil_200kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,200,360,640,59.94,188.65,10.009999,hevc,0.23051590714721681,2.2756568095370144,VMAF,2.2800000000000002
vegetables_tuil_200kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,200,360,640,59.94,188.65,10.009999,hevc,0.23051590714721681,2.2756568095370144,P.1204.3,2.112574363682401
vegetables_tuil_200kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,200,360,640,59.94,188.65,10.009999,hevc,0.23051590714721681,2.2756568095370144,MOS,2.27586206896552
vegetables_tuil_750kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,360,640,59.94,711.37,10.009999,hevc,0.8692398667761231,2.8520955461053417,VMAF,3.04
vegetables_tuil_750kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,360,640,59.94,711.37,10.009999,hevc,0.8692398667761231,2.8520955461053417,P.1204.3,2.678211431454515
vegetables_tuil_750kbps_360p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,360,640,59.94,711.37,10.009999,hevc,0.8692398667761231,2.8520955461053417,MOS,2.89655172413793
vegetables_tuil_750kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,720,1280,59.94,736.36,10.009999,hevc,0.8997757401904297,2.867090189051021,VMAF,3.84
vegetables_tuil_750kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,720,1280,59.94,736.36,10.009999,hevc,0.8997757401904297,2.867090189051021,P.1204.3,3.1331101546010514
vegetables_tuil_750kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,750,720,1280,59.94,736.36,10.009999,hevc,0.8997757401904297,2.867090189051021,MOS,3.37931034482759
vegetables_tuil_2000kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,1972.51,10.009999,hevc,2.410256729429932,3.2950192136222998,VMAF,4.16
vegetables_tuil_2000kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,1972.51,10.009999,hevc,2.410256729429932,3.2950192136222998,P.1204.3,3.6764668976467183
vegetables_tuil_2000kbps_720p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,720,1280,59.94,1972.51,10.009999,hevc,2.410256729429932,3.2950192136222998,MOS,3.89655172413793
vegetables_tuil_2000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,1948.02,10.009999,hevc,2.3803318178686523,3.2895934113952916,VMAF,4.359999999999999
vegetables_tuil_2000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,1948.02,10.009999,hevc,2.3803318178686523,3.2895934113952916,P.1204.3,3.9675642584398014
vegetables_tuil_2000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,2000,1080,1920,59.94,1948.02,10.009999,hevc,2.3803318178686523,3.2895934113952916,MOS,4.103448275862069
vegetables_tuil_7500kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7350.87,10.009999,hevc,8.982202313126221,3.866338742327635,VMAF,4.5600000000000005
vegetables_tuil_7500kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7350.87,10.009999,hevc,8.982202313126221,3.866338742327635,P.1204.3,4.207275281948136
vegetables_tuil_7500kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,1080,1920,59.94,7350.87,10.009999,hevc,8.982202313126221,3.866338742327635,MOS,4.24137931034483
vegetables_tuil_15000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14629.14,10.009999,hevc,17.875692965192872,4.165218796102587,VMAF,4.6
vegetables_tuil_15000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14629.14,10.009999,hevc,17.875692965192872,4.165218796102587,P.1204.3,4.2340229733881465
vegetables_tuil_15000kbps_1080p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,1080,1920,59.94,14629.14,10.009999,hevc,17.875692965192872,4.165218796102587,MOS,4.3448275862068995
vegetables_tuil_7500kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7231.87,10.009999,hevc,8.836793392105713,3.8592506106655797,VMAF,4.68
vegetables_tuil_7500kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7231.87,10.009999,hevc,8.836793392105713,3.8592506106655797,P.1204.3,4.461645472637587
vegetables_tuil_7500kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,7500,2160,3840,59.94,7231.87,10.009999,hevc,8.836793392105713,3.8592506106655797,MOS,4.37931034482759
vegetables_tuil_15000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,14594.42,10.009999,hevc,17.833267774118653,4.164186840276095,VMAF,4.720000000000001
vegetables_tuil_15000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,14594.42,10.009999,hevc,17.833267774118653,4.164186840276095,P.1204.3,4.590234470046174
vegetables_tuil_15000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,15000,2160,3840,59.94,14594.42,10.009999,hevc,17.833267774118653,4.164186840276095,MOS,4.48275862068965
vegetables_tuil_40000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,38969.61,10.009999,hevc,47.617890274705815,4.590726059482824,VMAF,4.8
vegetables_tuil_40000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,38969.61,10.009999,hevc,47.617890274705815,4.590726059482824,P.1204.3,4.688062703764967
vegetables_tuil_40000kbps_2160p_59.94fps_hevc.mp4,test_1,vegetables_tuil,40000,2160,3840,59.94,38969.61,10.009999,hevc,47.617890274705815,4.590726059482824,MOS,4.51724137931035
vegetables_tuil_200kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,200,360,640,59.94,195.76,10.01,vp9,0.23920380859374998,2.291723956343733,VMAF,2.6399999999999997
vegetables_tuil_200kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,200,360,640,59.94,195.76,10.01,vp9,0.23920380859374998,2.291723956343733,P.1204.3,2.0953471941398014
vegetables_tuil_200kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,200,360,640,59.94,195.76,10.01,vp9,0.23920380859374998,2.291723956343733,MOS,2.1724137931034497
vegetables_tuil_750kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,360,640,59.94,730.54,10.01,vp9,0.8926642333984375,2.8636440002890424,VMAF,3.16
vegetables_tuil_750kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,360,640,59.94,730.54,10.01,vp9,0.8926642333984375,2.8636440002890424,P.1204.3,2.5040695690559662
vegetables_tuil_750kbps_360p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,360,640,59.94,730.54,10.01,vp9,0.8926642333984375,2.8636440002890424,MOS,2.86206896551724
vegetables_tuil_750kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,720,1280,59.94,735.6,10.01,vp9,0.89884716796875,2.8666417205660397,VMAF,4
vegetables_tuil_750kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,720,1280,59.94,735.6,10.01,vp9,0.89884716796875,2.8666417205660397,P.1204.3,3.176647568699403
vegetables_tuil_750kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,750,720,1280,59.94,735.6,10.01,vp9,0.89884716796875,2.8666417205660397,MOS,3.3448275862069
vegetables_tuil_2000kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,720,1280,59.94,1945.71,10.01,vp9,2.3775094116210935,3.289078110965681,VMAF,4.24
vegetables_tuil_2000kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,720,1280,59.94,1945.71,10.01,vp9,2.3775094116210935,3.289078110965681,P.1204.3,3.671390341342851
vegetables_tuil_2000kbps_720p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,720,1280,59.94,1945.71,10.01,vp9,2.3775094116210935,3.289078110965681,MOS,3.51724137931034
vegetables_tuil_2000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,1080,1920,59.94,1947.83,10.01,vp9,2.3800998901367185,3.289551050446268,VMAF,4.4399999999999995
vegetables_tuil_2000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,1080,1920,59.94,1947.83,10.01,vp9,2.3800998901367185,3.289551050446268,P.1204.3,3.9541464405982154
vegetables_tuil_2000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,2000,1080,1920,59.94,1947.83,10.01,vp9,2.3800998901367185,3.289551050446268,MOS,4.06896551724138
vegetables_tuil_7500kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,1080,1920,59.94,7651.65,10.01,vp9,9.349733459472656,3.8837550964120986,VMAF,4.6
vegetables_tuil_7500kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,1080,1920,59.94,7651.65,10.01,vp9,9.349733459472656,3.8837550964120986,P.1204.3,4.09001840445675
vegetables_tuil_7500kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,1080,1920,59.94,7651.65,10.01,vp9,9.349733459472656,3.8837550964120986,MOS,4
vegetables_tuil_15000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,1080,1920,59.94,17978.76,10.01,vp9,21.968675244140623,4.2547597350207775,VMAF,4.640000000000001
vegetables_tuil_15000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,1080,1920,59.94,17978.76,10.01,vp9,21.968675244140623,4.2547597350207775,P.1204.3,4.15256400796059
vegetables_tuil_15000kbps_1080p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,1080,1920,59.94,17978.76,10.01,vp9,21.968675244140623,4.2547597350207775,MOS,3.96551724137931
vegetables_tuil_7500kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,2160,3840,59.94,7269.24,10.01,vp9,8.882457568359374,3.8614890076871324,VMAF,4.720000000000001
vegetables_tuil_7500kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,2160,3840,59.94,7269.24,10.01,vp9,8.882457568359374,3.8614890076871324,P.1204.3,4.495713513404431
vegetables_tuil_7500kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,7500,2160,3840,59.94,7269.24,10.01,vp9,8.882457568359374,3.8614890076871324,MOS,4.51724137931035
vegetables_tuil_15000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,2160,3840,59.94,14701.48,10.01,vp9,17.964088720703124,4.167361057433821,VMAF,4.76
vegetables_tuil_15000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,2160,3840,59.94,14701.48,10.01,vp9,17.964088720703124,4.167361057433821,P.1204.3,4.526760924339447
vegetables_tuil_15000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,15000,2160,3840,59.94,14701.48,10.01,vp9,17.964088720703124,4.167361057433821,MOS,4.48275862068965
vegetables_tuil_40000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,40000,2160,3840,59.94,51683.57,10.01,vp9,63.15338570556641,4.713352504556528,VMAF,4.84
vegetables_tuil_40000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,40000,2160,3840,59.94,51683.57,10.01,vp9,63.15338570556641,4.713352504556528,P.1204.3,4.6150279019645755
vegetables_tuil_40000kbps_2160p_59.94fps_vp9.mkv,test_1,vegetables_tuil,40000,2160,3840,59.94,51683.57,10.01,vp9,63.15338570556641,4.713352504556528,MOS,4.75862068965517
water_netflix_200kbps_360p_59.94fps_h264.mp4,test_1,water_netflix,200,360,640,59.94,209.25,9.994,h264,0.2552788696289062,2.3206654666652975,P.1204.3,1.5730715011763707
water_netflix_200kbps_360p_59.94fps_h264.mp4,test_1,water_netflix,200,360,640,59.94,209.25,9.994,h264,0.2552788696289062,2.3206654666652975,MOS,1.10344827586207
